[2026-06-10 17:03:44]: NEW PENDING PROCESS: PID=51331 | powershell.exe | uy.edu.um.entities.User@6e5e91e4 | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=39890 | services.exe | uy.edu.um.entities.User@61e4705b | P=85
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=35581 | diskpart.exe | uy.edu.um.entities.User@61e4705b | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=48088 | ipconfig.exe | uy.edu.um.entities.User@deb6432 | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=28643 | cmd.exe | uy.edu.um.entities.User@50134894 | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=46319 | mvn.exe | uy.edu.um.entities.User@28ba21f3 | P=226
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=50106 | cmd.exe | uy.edu.um.entities.User@5e8c92f4 | P=101
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=44714 | powershell.exe | uy.edu.um.entities.User@28ba21f3 | P=98
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=80718 | git.exe | uy.edu.um.entities.User@593634ad | P=115
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=34531 | powershell.exe | uy.edu.um.entities.User@1b4fb997 | P=85
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=75654 | notepad.exe | uy.edu.um.entities.User@2957fcb0 | P=229
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=94931 | explorer.exe | uy.edu.um.entities.User@50134894 | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=92415 | diskpart.exe | uy.edu.um.entities.User@2957fcb0 | P=165
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=66692 | mvn.exe | uy.edu.um.entities.User@51521cc1 | P=195
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=83306 | docker.exe | uy.edu.um.entities.User@f2a0b8e | P=85
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=69419 | ping.exe | uy.edu.um.entities.User@1376c05c | P=115
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=73493 | powershell.exe | uy.edu.um.entities.User@694f9431 | P=196
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=17564 | regedit.exe | uy.edu.um.entities.User@1b4fb997 | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=92804 | mvn.exe | uy.edu.um.entities.User@593634ad | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=65112 | taskmgr.exe | uy.edu.um.entities.User@f2a0b8e | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=28295 | mvn.exe | uy.edu.um.entities.User@2957fcb0 | P=102
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=4186 | chrome.exe | uy.edu.um.entities.User@2957fcb0 | P=197
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=33377 | wmic.exe | uy.edu.um.entities.User@1b4fb997 | P=85
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=77132 | cmd.exe | uy.edu.um.entities.User@f2a0b8e | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=39435 | node.exe | uy.edu.um.entities.User@593634ad | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=14033 | control.exe | uy.edu.um.entities.User@1376c05c | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=67431 | docker.exe | uy.edu.um.entities.User@deb6432 | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=75058 | mvn.exe | uy.edu.um.entities.User@2957fcb0 | P=162
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=69277 | chrome.exe | uy.edu.um.entities.User@50134894 | P=84
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=2482 | gradle.exe | uy.edu.um.entities.User@61e4705b | P=101
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=97094 | netstat.exe | uy.edu.um.entities.User@593634ad | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=6740 | netstat.exe | uy.edu.um.entities.User@2957fcb0 | P=227
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=26767 | ping.exe | uy.edu.um.entities.User@1b4fb997 | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=78279 | notepad.exe | uy.edu.um.entities.User@f2a0b8e | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=2380 | services.exe | uy.edu.um.entities.User@2957fcb0 | P=102
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=15097 | explorer.exe | uy.edu.um.entities.User@2957fcb0 | P=196
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=65342 | docker.exe | uy.edu.um.entities.User@593634ad | P=99
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=30885 | node.exe | uy.edu.um.entities.User@1b4fb997 | P=101
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=47496 | explorer.exe | uy.edu.um.entities.User@2957fcb0 | P=197
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=84355 | powershell.exe | uy.edu.um.entities.User@694f9431 | P=98
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=77007 | gradle.exe | uy.edu.um.entities.User@f2a0b8e | P=118
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=26529 | netstat.exe | uy.edu.um.entities.User@694f9431 | P=196
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=47896 | diskpart.exe | uy.edu.um.entities.User@2957fcb0 | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=553 | taskmgr.exe | uy.edu.um.entities.User@5e8c92f4 | P=99
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=46223 | gradle.exe | uy.edu.um.entities.User@5e8c92f4 | P=56
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=46291 | regedit.exe | uy.edu.um.entities.User@5e8c92f4 | P=102
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=37071 | wmic.exe | uy.edu.um.entities.User@51521cc1 | P=98
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=2127 | ping.exe | uy.edu.um.entities.User@1b4fb997 | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=32221 | control.exe | uy.edu.um.entities.User@51521cc1 | P=228
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=13005 | java.exe | uy.edu.um.entities.User@1b4fb997 | P=85
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=60897 | java.exe | uy.edu.um.entities.User@694f9431 | P=195
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=98632 | control.exe | uy.edu.um.entities.User@50134894 | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=91074 | regedit.exe | uy.edu.um.entities.User@2957fcb0 | P=226
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=78137 | mvn.exe | uy.edu.um.entities.User@5e8c92f4 | P=84
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=55534 | explorer.exe | uy.edu.um.entities.User@28ba21f3 | P=164
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=65040 | explorer.exe | uy.edu.um.entities.User@694f9431 | P=195
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=798 | ping.exe | uy.edu.um.entities.User@61e4705b | P=118
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=84578 | java.exe | uy.edu.um.entities.User@f2a0b8e | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=87276 | powershell.exe | uy.edu.um.entities.User@593634ad | P=118
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=72764 | services.exe | uy.edu.um.entities.User@61e4705b | P=69
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=35419 | cmd.exe | uy.edu.um.entities.User@f2a0b8e | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=77170 | regedit.exe | uy.edu.um.entities.User@1b4fb997 | P=69
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=30524 | python.exe | uy.edu.um.entities.User@593634ad | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=18113 | explorer.exe | uy.edu.um.entities.User@f2a0b8e | P=69
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=61197 | taskmgr.exe | uy.edu.um.entities.User@1376c05c | P=84
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=81038 | calc.exe | uy.edu.um.entities.User@2957fcb0 | P=164
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=41896 | java.exe | uy.edu.um.entities.User@593634ad | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=87090 | python.exe | uy.edu.um.entities.User@deb6432 | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=79462 | diskpart.exe | uy.edu.um.entities.User@593634ad | P=101
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=48693 | node.exe | uy.edu.um.entities.User@51521cc1 | P=229
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=55629 | git.exe | uy.edu.um.entities.User@694f9431 | P=196
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=4247 | wmic.exe | uy.edu.um.entities.User@50134894 | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=24053 | calc.exe | uy.edu.um.entities.User@2957fcb0 | P=164
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=48560 | ping.exe | uy.edu.um.entities.User@593634ad | P=102
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=40040 | diskpart.exe | uy.edu.um.entities.User@5e8c92f4 | P=99
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=67933 | netstat.exe | uy.edu.um.entities.User@593634ad | P=116
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=84590 | control.exe | uy.edu.um.entities.User@5e8c92f4 | P=69
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=54456 | services.exe | uy.edu.um.entities.User@51521cc1 | P=130
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=15559 | git.exe | uy.edu.um.entities.User@593634ad | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=76150 | calc.exe | uy.edu.um.entities.User@1376c05c | P=115
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=39747 | diskpart.exe | uy.edu.um.entities.User@deb6432 | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=49501 | regedit.exe | uy.edu.um.entities.User@deb6432 | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=26276 | explorer.exe | uy.edu.um.entities.User@5e8c92f4 | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=59640 | python.exe | uy.edu.um.entities.User@28ba21f3 | P=133
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=386 | ssh.exe | uy.edu.um.entities.User@50134894 | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=88248 | regedit.exe | uy.edu.um.entities.User@f2a0b8e | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=47840 | notepad.exe | uy.edu.um.entities.User@51521cc1 | P=130
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=40514 | java.exe | uy.edu.um.entities.User@2957fcb0 | P=163
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=5138 | python.exe | uy.edu.um.entities.User@50134894 | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=76568 | calc.exe | uy.edu.um.entities.User@50134894 | P=69
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=32482 | gradle.exe | uy.edu.um.entities.User@f2a0b8e | P=70
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=6610 | control.exe | uy.edu.um.entities.User@deb6432 | P=99
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=61713 | explorer.exe | uy.edu.um.entities.User@28ba21f3 | P=226
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=4550 | java.exe | uy.edu.um.entities.User@deb6432 | P=98
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=29661 | control.exe | uy.edu.um.entities.User@694f9431 | P=130
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=97645 | netstat.exe | uy.edu.um.entities.User@1376c05c | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=79914 | regedit.exe | uy.edu.um.entities.User@2957fcb0 | P=195
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=46929 | mvn.exe | uy.edu.um.entities.User@694f9431 | P=131
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=97353 | ftp.exe | uy.edu.um.entities.User@694f9431 | P=98
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=62070 | explorer.exe | uy.edu.um.entities.User@2957fcb0 | P=164
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=82458 | ftp.exe | uy.edu.um.entities.User@593634ad | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=44998 | docker.exe | uy.edu.um.entities.User@593634ad | P=70
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=26274 | taskmgr.exe | uy.edu.um.entities.User@deb6432 | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=47726 | regedit.exe | uy.edu.um.entities.User@593634ad | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=50479 | ftp.exe | uy.edu.um.entities.User@694f9431 | P=228
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=47919 | notepad.exe | uy.edu.um.entities.User@28ba21f3 | P=228
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=73164 | diskpart.exe | uy.edu.um.entities.User@2957fcb0 | P=226
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=46410 | java.exe | uy.edu.um.entities.User@694f9431 | P=228
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=91115 | ssh.exe | uy.edu.um.entities.User@5e8c92f4 | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=16229 | ping.exe | uy.edu.um.entities.User@61e4705b | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=84299 | ssh.exe | uy.edu.um.entities.User@694f9431 | P=133
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=73588 | chrome.exe | uy.edu.um.entities.User@28ba21f3 | P=134
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=29978 | gradle.exe | uy.edu.um.entities.User@28ba21f3 | P=162
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=57302 | wmic.exe | uy.edu.um.entities.User@1376c05c | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=552 | node.exe | uy.edu.um.entities.User@51521cc1 | P=164
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=66466 | docker.exe | uy.edu.um.entities.User@28ba21f3 | P=195
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=77049 | ssh.exe | uy.edu.um.entities.User@593634ad | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=94288 | ssh.exe | uy.edu.um.entities.User@61e4705b | P=116
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=64547 | gradle.exe | uy.edu.um.entities.User@694f9431 | P=226
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=50801 | control.exe | uy.edu.um.entities.User@51521cc1 | P=229
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=56585 | notepad.exe | uy.edu.um.entities.User@f2a0b8e | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=33744 | regedit.exe | uy.edu.um.entities.User@f2a0b8e | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=30689 | mvn.exe | uy.edu.um.entities.User@1b4fb997 | P=54
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=70951 | ftp.exe | uy.edu.um.entities.User@1376c05c | P=116
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=49598 | mvn.exe | uy.edu.um.entities.User@593634ad | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=2401 | ipconfig.exe | uy.edu.um.entities.User@5e8c92f4 | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=26506 | gradle.exe | uy.edu.um.entities.User@2957fcb0 | P=227
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=86240 | control.exe | uy.edu.um.entities.User@deb6432 | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=77920 | docker.exe | uy.edu.um.entities.User@2957fcb0 | P=133
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=41565 | wmic.exe | uy.edu.um.entities.User@f2a0b8e | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=48543 | netstat.exe | uy.edu.um.entities.User@61e4705b | P=101
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=71820 | powershell.exe | uy.edu.um.entities.User@61e4705b | P=69
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=72823 | python.exe | uy.edu.um.entities.User@28ba21f3 | P=228
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=41819 | control.exe | uy.edu.um.entities.User@5e8c92f4 | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=13819 | services.exe | uy.edu.um.entities.User@694f9431 | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=70068 | cmd.exe | uy.edu.um.entities.User@1376c05c | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=38562 | ping.exe | uy.edu.um.entities.User@2957fcb0 | P=195
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=43540 | java.exe | uy.edu.um.entities.User@61e4705b | P=84
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=16134 | ftp.exe | uy.edu.um.entities.User@1b4fb997 | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=33542 | ipconfig.exe | uy.edu.um.entities.User@61e4705b | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=16877 | control.exe | uy.edu.um.entities.User@28ba21f3 | P=130
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=53001 | regedit.exe | uy.edu.um.entities.User@694f9431 | P=165
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=46763 | calc.exe | uy.edu.um.entities.User@1376c05c | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=35631 | control.exe | uy.edu.um.entities.User@f2a0b8e | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=46971 | powershell.exe | uy.edu.um.entities.User@694f9431 | P=163
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=69350 | gradle.exe | uy.edu.um.entities.User@1b4fb997 | P=54
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=8609 | ping.exe | uy.edu.um.entities.User@f2a0b8e | P=98
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=1703 | explorer.exe | uy.edu.um.entities.User@50134894 | P=54
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=38015 | notepad.exe | uy.edu.um.entities.User@28ba21f3 | P=195
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=6285 | python.exe | uy.edu.um.entities.User@1b4fb997 | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=84214 | java.exe | uy.edu.um.entities.User@28ba21f3 | P=130
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=58127 | notepad.exe | uy.edu.um.entities.User@50134894 | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=75184 | diskpart.exe | uy.edu.um.entities.User@61e4705b | P=84
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=48527 | ping.exe | uy.edu.um.entities.User@51521cc1 | P=196
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=97741 | node.exe | uy.edu.um.entities.User@deb6432 | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=77463 | ping.exe | uy.edu.um.entities.User@deb6432 | P=116
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=75314 | powershell.exe | uy.edu.um.entities.User@51521cc1 | P=134
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=1587 | python.exe | uy.edu.um.entities.User@51521cc1 | P=226
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=10756 | ping.exe | uy.edu.um.entities.User@51521cc1 | P=130
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=64800 | ipconfig.exe | uy.edu.um.entities.User@1376c05c | P=56
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=15706 | node.exe | uy.edu.um.entities.User@50134894 | P=54
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=34327 | explorer.exe | uy.edu.um.entities.User@28ba21f3 | P=130
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=63086 | wmic.exe | uy.edu.um.entities.User@694f9431 | P=98
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=21277 | node.exe | uy.edu.um.entities.User@61e4705b | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=66956 | mvn.exe | uy.edu.um.entities.User@1b4fb997 | P=101
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=87060 | control.exe | uy.edu.um.entities.User@50134894 | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=92844 | ssh.exe | uy.edu.um.entities.User@5e8c92f4 | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=85743 | python.exe | uy.edu.um.entities.User@1b4fb997 | P=83
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=83746 | docker.exe | uy.edu.um.entities.User@50134894 | P=118
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=47012 | ssh.exe | uy.edu.um.entities.User@1376c05c | P=115
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=1103 | services.exe | uy.edu.um.entities.User@50134894 | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=81634 | wmic.exe | uy.edu.um.entities.User@f2a0b8e | P=84
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=29898 | node.exe | uy.edu.um.entities.User@5e8c92f4 | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=51022 | docker.exe | uy.edu.um.entities.User@1b4fb997 | P=101
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=80835 | calc.exe | uy.edu.um.entities.User@1376c05c | P=117
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=65503 | python.exe | uy.edu.um.entities.User@1376c05c | P=56
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=29769 | regedit.exe | uy.edu.um.entities.User@2957fcb0 | P=102
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=71085 | powershell.exe | uy.edu.um.entities.User@28ba21f3 | P=165
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=12580 | ssh.exe | uy.edu.um.entities.User@deb6432 | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=76353 | chrome.exe | uy.edu.um.entities.User@deb6432 | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=43550 | services.exe | uy.edu.um.entities.User@50134894 | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=72684 | wmic.exe | uy.edu.um.entities.User@694f9431 | P=163
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=89747 | powershell.exe | uy.edu.um.entities.User@5e8c92f4 | P=117
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=49905 | ipconfig.exe | uy.edu.um.entities.User@1376c05c | P=67
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=58442 | java.exe | uy.edu.um.entities.User@51521cc1 | P=102
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=77259 | calc.exe | uy.edu.um.entities.User@50134894 | P=66
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=7208 | taskmgr.exe | uy.edu.um.entities.User@50134894 | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=74448 | taskmgr.exe | uy.edu.um.entities.User@5e8c92f4 | P=84
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=95762 | notepad.exe | uy.edu.um.entities.User@5e8c92f4 | P=101
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=90715 | netstat.exe | uy.edu.um.entities.User@61e4705b | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=45317 | wmic.exe | uy.edu.um.entities.User@61e4705b | P=50
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=8152 | ping.exe | uy.edu.um.entities.User@f2a0b8e | P=52
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=5613 | diskpart.exe | uy.edu.um.entities.User@1376c05c | P=54
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=86221 | python.exe | uy.edu.um.entities.User@694f9431 | P=226
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=70763 | ssh.exe | uy.edu.um.entities.User@694f9431 | P=162
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=43386 | regedit.exe | uy.edu.um.entities.User@61e4705b | P=100
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=39398 | powershell.exe | uy.edu.um.entities.User@50134894 | P=69
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=18477 | taskmgr.exe | uy.edu.um.entities.User@1b4fb997 | P=99
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=93398 | powershell.exe | uy.edu.um.entities.User@50134894 | P=114
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=26352 | calc.exe | uy.edu.um.entities.User@593634ad | P=69
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=12706 | cmd.exe | uy.edu.um.entities.User@2957fcb0 | P=195
[2026-06-10 17:06:12]: NEW PENDING PROCESS: PID=50484 | wmic.exe | uy.edu.um.entities.User@51521cc1 | P=226
